waktu,tweets,label
2018-10-30 16:26:21,"Kesedihan mendalam keluarga Rudi Lumbantoruan, salah satu korban pesawat Lion Air #JT610 asal Tapteng",netral
2018-10-30 16:22:40,"#PrayForJT610  Pertama kali menggunakan Lion Air pada Pukul 09.20 WITA, di Awal Oktober 2018, penerbangan dari",netral
2018-10-30 16:20:18,Seluruh Team #RelawanProSandi \n\nINNALILLAHI WA INNA ILAIHI RAJIUN\n\nTURUT BERDUKA CITA ATAS JATUHNYA #lionairJT610,positif
2018-10-30 16:12:43,"Bagi sebagian kelompok ataupun golongan, negara INDONESIA ini belum merdeka selama tidak dipimpin oleh anggota mereka",negatif
2018-10-30 16:10:52,Doa akan selalu terpanjatkan kepada kalian saudaraku \n#RekanJokowi\n#AyoTerusKerja\n#IndonesiaKuat\n#RekanJokowiDKI,positif
2018-10-30 16:10:32,Inna Lillahi Wa Inna iLaihi Rojiun\n\nSemoga saudaraku yg terbang dg JT610 Husnul Khotimah\n\n#JT610 \n#PrayForJT610 \n#PrayForLionAir',positif
2018-10-30 16:10:22,"#Repost @bnpb_indonesia\n#SahabatTangguh , Keluarga besar BNPB turut berduka cita atas musibah kecelakaan pesawat ",positif
2018-10-30 16:10:05,Semoga diberi kemudahan untuk pencaharian dan keluarga korban diberi ketabahan\n#RekanJokowi\n#AyoTerusKerja,positif
2018-10-30 16:10:03,Ketika etika &amp; nurani bermedia sosial hilang .. belum kering tangis kami akan kehilangan para sahabat #kemenkeu ,positif
2018-10-30 16:09:48,smoga kita bisa belajar bnyk dr setiap peristiwa yg silih berganti menguji negeri kita ini ... #PrayForJT610',positif
2018-10-30 16:09:36,dimana hati nuranimu brooooo???\nkita yg masih hidup pun blm tau pasti takdir kita (nanti)\n#PrayForJT610',netral
2018-10-30 16:09:23,teruuuss...dgn entengnya kau buat status..klu itu KARMA\n#PrayForJT610',netral
2018-10-30 16:09:12,Semoga para korban meninggal dunia mendapatkan tempat terbaik di sisi Tuhan Yang Masa Esa dan keluarga yang ditinggalkan,positif
2018-10-30 16:09:02,jaksa yg nuntut IDOLAMU menjadi tersangka..merupakan salah satu korban pesawat #LionAir #JT610 #PrayForJT610',negatif
2018-10-30 16:08:57,"@AndiArief__ Semoga keluarga korban yang di tinggal bisa lebih tabah, sabar, dan tetap berjiwa besar..... #PrayForJT610'",positif
2018-10-30 16:08:18,Sudah nampak mereka itu takut terbongkar korupsi siapa aja yg kenak sehingga buku pun mereka sita\nDemi allah kalian,negatif
2018-10-30 16:08:17,Turut Berduka Cita #PrayForJT610 #AllahTheMerciful ,positif
2018-10-30 16:07:52,Mohon maaf khusus malam ini #PartaiBicaraMetroTV tidak tayang dikarenakan ada #breakingnews musibah jatuhnya pesawat,netral
2018-10-30 16:07:48,#prayforJT610\nKenapa kecelakaan pesawat lebih menyita perhatian dibandingkan kecelakaan bus. Korbannya pun sama sama,negatif
2018-10-30 16:07:36,@jokowi Inallilahi wainailaihi rojiun.... Tuhan tidak akan memberikan cobaan di luar batas kemampuan kita... Semoga,positif
2018-10-30 16:07:22,"Hanya tinggal serpihan, hanya memohon yang terbaik, semoga lekas terselesaikan. #PrayForJT610'",netral
2018-10-30 16:07:14,KNKT: 5 Negara Tawarkan Bantuan Selidiki Penyebab Jatuhnya Lion Air ,netral
2018-10-30 16:06:28,Musibah tak pernah ada yang tau kapan akan datang. Semoga dimudahkan dalam segalanya #PrayForJT610',positif
2018-10-30 16:06:15,Keluarga Korban Kecelakaan Lion Air JT 610 Menunggu Info Rumah Sakit Polri Kramat Jati ,netral
2018-10-30 16:06:01,"Ya Allah, berikanlah kemudahan kepada tim evakuasi. Serta ketabahan kepada keluarga korban. Semoga orang"" yang",positif
2018-10-30 16:05:47,Semoga keluarga yg ditinggalkan selalu diberi ketabahan. Sedih banget tiap liat cerita2 para keluarga korban,positif
2018-10-30 16:05:36,"@Renata_Wirtono Terlalu bodoh analisa mu @Renata_Wirtono , \nApa hubungan tangan Tuhan mu dg kasus ahok dan JT610?",negatif
2018-10-30 16:03:19,"Perpisahan dgn cara kematian memang pling berat, bgaimanapun cranya.Smoga yg dtinggalkan ditabahkan,krna sbenarnya",positif
2018-10-30 16:03:00,Stop operasi Lion air #LionAir #PrayForJT610',netral
2018-10-30 16:02:56,Al-Fatihah #PrayForJT610 #PrayForLionAir ,positif
2018-10-30 16:02:45,MasyaAllah. Nggak kuat lihat foto hasil penemuan kartu identitas dari penumpang pesawat lion air Mereka bukanlah,positif
2018-10-30 16:02:21,Sebab pada akhirnya semua adalah rencana Tuhan #prayforjt610,positif
2018-10-30 16:02:04,Innalillahi wa inna ilaihi rojiun #PrayForJT610',positif
2018-10-30 16:00:38,Semoga diberi ketabahan dan kesabaran #PrayForJT610',positif
2018-10-30 16:00:17,Gambar adek ku\xf0\x9f\x98\x94 #PrayForJT610,negatif
2018-10-30 16:00:04,Innalillahi wa inna ilaihi rajiun..\n\n#PrayForLionAirJT610 #PrayForJT610,positif
2018-10-30 15:59:51,"Kami menyampaikan duka yg mendalam atas musibah jatuhnya pesawat Lion Air JT 610 pada Senin, 29 Oktober 2019.\n\n#PrayForJT610'",positif
2018-10-30 15:59:40,"Dalam pernyataannya setelah pertemuan berlangsung, Presiden Joko Widodo turut menyampaikan duka mendalam atas musibah",positif
2018-10-30 15:57:11,SuperSoccerTV turut berduka atas musibah yang menimpa pesawat Lion Air JT-610 beberapa waktu lalu. Semoga keluarga,positif
2018-10-30 15:56:56,"Simpati dan duka mendalam bagi seluruh korban jatuhnya pesawat Lion Air JT-610, semoga keluarga yang ditinggalkan",positif
2018-10-30 15:56:52,Teruntuk keluarga korban yang ditinggalkan diberi ketabahan. #PrayForJT610 #LionAirJT610',positif
2018-10-30 15:56:38,Turut berduka cita sedalam-dalamnya untuk para korban dan keluarga. Mudah2an keluarga yg ditinggalkan diberi ketabahan,positif
2018-10-30 15:56:23,Berada di dalam pesawat adalah salah satu hal yang mengingatkan saya bahwa kita manusia memiliki buanyaakkk sekali,netral
2018-10-30 15:56:10,"Di setiap peristiwa ada hikmah yg bs dijadikan instropeksi, wabil khusus diri ini.\nSemakin dekat dengan Ilahi",netral
2018-10-30 15:56:03,Sharing harus disaring karena caring#saringsebelumsharing\n#prayforlionairjt610 #jt610\n#PrayForJT610 #lionair,negatif
2018-10-30 15:55:56,"Selain untuk Korban, Fahira Idris Ajak Tim SAR Didoakan, baca @rmolco\nhttps://t.co/Ll9YUEIAvK #PrayForLionAirJT610",positif
2018-10-30 15:55:19,"@tawajkt @fahiraidris Tinggal beberapa bulan lg, untuk menghentikan Rezim ini, caranya(pilih no 2)\n#2019GantiPresiden \n#PrayForJT610'",negatif
2018-10-30 15:55:07,"b""Selalu berusaha dan berdo'a dengan penuh kesabaran dan keikhlasan\n#PrayForJT610\n#01IndonesiaMaju ",positif
2018-10-30 15:54:48,Ketika itu...\n\n#prayforlionair #prayforjt610 @ Bandara udara Sultan Mahmud Badarudin,netral
2018-10-30 15:54:35,"Mereka tidak mati, hanya saja sudah terbang tinggi melawan gravitasi\nSemoga kalian hidup di dalam kedamaian",negatif
2018-10-30 15:53:45,"Simpati dan duka mendalam bagi seluruh korban jatuhnya pesawat Lion Air JT-610, semoga keluarga yang ditinggalkan",positif
2018-10-30 15:53:42,Semoga ada keajaiban buat korban #JT610 #PrayForJT610',positif
2018-10-30 15:52:51,Banyak hoak yang beredar di medsis..ko tega teganya menyebarkan hoak musibah apa gak takut dosa..#PrayForJT610',positif
2018-10-30 15:52:38,"Simpati dan duka mendalam bagi seluruh korban jatuhnya pesawat Lion Air JT-610, semoga keluarga yang ditinggalka",positif
2018-10-30 15:52:26,"ya Allah, teiris hati liat postingan mas kukuh. semoga keluarga KPP Pratama diberi ketabahan#PrayForJT610'",positif
2018-10-30 15:52:01,"Gelar Doa Bersama, HMI dan Polres Subang Tolak Berita Hoax Terkait Jatuhnya Pesawat Lion Air",positif
2018-10-30 15:51:20,"Allah lebih sayang kalian, Surga tempat yg layak buat kalian semua, sangat beruntung. Semoga para karabat korban",positif
2018-10-30 15:49:27,Ehh.. tahu apa yg paling heboh adalah pesawat boeing 737 800 max pesawat lama.. ini statement sontoloyo.. #PrayForJT610',negatif
2018-10-30 15:48:39,Turut berduka #PrayForJT610 semoga terjadi keluarga yg di tinggalkan di berikan ketabahan',positif
2018-10-30 15:48:24,Turut Berduka Cita Kecelakaan Pesawat Lion Air JT 610 #PrayForLionAir #LionAirJT610 #JT610 #PrayForJT610',positif
2018-10-30 15:48:16,#PrayForJT610 inna ilaihi rajiuun wa inna ilaihi rajiuun semoga husnul khotimah diampuni semua dosanya dan keluarga,positif
2018-10-30 15:48:04,Anak Mantan Pejabat Disdik Jadi Salah Satu Korban Pesawat Lion Air JT-610 https://t.co/o6b3a6NSOV\n#PrayforJT610,netral
2018-10-30 15:47:52,semoga keluarga yang di tinggalkan tabah f#PrayForJT610',positif
2018-10-30 15:47:32,"berdoa bersama dm sgra ditemukannya pswat Lion Air yg kecelakaan. Dan smg para korban diampuni sgla dosanya, keluar",positif
2018-10-30 15:46:22,Marilah kita bersama-sama berdoa semoga Allah mencucuri rahmat ke atas roh mangsa yang beragama Islam dan ditempatkan,negatif
2018-10-30 15:46:20,Turut berbela Sungkawan atas jatuhnya Lion air JT610 diperairan Karawang (Soekarno Hatta - pangkal pinang) semoga,positif
2018-10-30 15:46:07,Turun berbelasungkawa atas musibah LionJT610. Semoga yang meninggal khusnul khotimah dan yang ditinggalkan diberi kesabaran,positif
2018-10-30 15:45:55,Semoga amal ibadah korban lion air diterima dan keluarga korban di beri ketabahan. \n#PrayForJT610',positif
2018-10-30 15:45:39,"b""@S_SiscaJKT48 tweet kamu yg ini barusan masuk tv, di acara Viral - TransTV #PrayforJT610 berdo'a yg terbaik ",netral
2018-10-30 15:45:01,Semoga ada keajaiban dan keluarga yg ditinggalkan tabah #Prayforjt610',positif
2018-10-30 15:44:39,"Hari ini timnas basket putri Indonesia U18 menempelkan tulisan ""For JT610"" di sepatu mereka saat bertanding melawan",positif
2018-10-30 15:44:07,"Mereka bukan jatuh, tapi terbang ketempat yang lebih tinggi di sisi Allah Swt \n#PrayForJT610 #LionAirJT610'",netral
2018-10-30 15:43:59,"Hidup, mati, jodoh &amp; rejeki memang sudah dituliskan oleh Yang Maha Kuasa. Tapi manusia jg harus berusaha semaksimal",netral
2018-10-30 15:43:51,Ditengah bencana janganlah memperkeruh suasana dengan menyebarkan hoax.\n#PrayForJT610 \n#JT610',positif
2018-10-30 15:43:45,Sebaik-baiknya nasehat adalah tentang kematian\xf0\x9f\x99\x8f\n #PrayforJT610',netral
2018-10-30 15:43:31,Indonesia berduka:( yaallah semoga jasad korban korban cepat ditemukan dan amal ibadah mereka di terima disisimu,positif
2018-10-30 15:43:30,"Mengaitkan musibah dengan politik ,otak didengkul ya gini , mendingan berdoa biar diberi kemudahan pencarian korban",netral
2018-10-30 15:43:21,"Sudah seminggu hilang kontak, mungkin terjatuh... terjatuh di hati yg lain #Eaaaaaa \n#PrayforJT610'",negatif
2018-10-30 15:43:15,@jokowi Turut berduka cita atas tragedi Pesawat #LionAirJT610 #PrayForLionAir #PrayForJT610',positif
2018-10-30 15:43:12,Semoga keluarga yg di tinggalkan di beri ketabahan dan ke ikhlasan dan untuk korban semoga di tempatkan di tempa,positif
2018-10-30 15:42:24,"Merasa lega jika sudah mendapat kabar, ""aku sudah landing, berjalan keluar bandara""\n1 kalimat yg bisa menghapus",netral
2018-10-30 15:42:17,@jokowi ituuu yg benar bgtu. Semoga di tangan #PrabowoSandi Indonesia Semakin Makmur Adil dan Bermartabat.,negatif
2018-10-30 15:42:08,"Semoga Tuhan memberikan rahmat, kesabaran, dan kekuatan bagi semua penumpang dan kru di dalam pesawat JT 601",positif
2018-10-30 15:41:55,"Kalao dipikir lokasi jatuhnya pesawat sudah diketahui, tapi 2 hari kok ya belum ketemu. Semoga dipermudah penemuan",netral
2018-10-30 15:41:48,Smoga semua dpt menahan diri dg sabar dan ihlas atas semua ketentuanNya.Amiin#PrayForJT610',positif
2018-10-30 15:41:41,Salam takziah buat warga Indonesia dari kami @twt_fotografi . #PrayForJT610,netral
2018-10-30 15:41:40,Turut Berduka cita yg mendalam atas tragedi jatuhnya pesawat .\nSemoga para keluarga korban di berikan ketabahan.\n#PrayForJT610',positif
2018-10-30 15:41:32,"@doyoungloveme Temenku juga dinas kantor ke bangka, ikut penerbangan yg sama dengan atasanmu, tapi nama dia gaada",positif
2018-10-30 15:41:19,#PrayForJT610 . Semoga keluarga yang ditinggalkan diberi ketabahan.,positif
2018-10-30 15:41:00,Tidak ada hingar bingar seperti biasanya. Pita hitam melingkar di lengan. Semua menunduk. Semua berdoa. Semua berduka. #PrayForJT610',positif
2018-10-30 15:39:42,Semoga dimudahkan segala urusan. #PrayForJT610,positif
2018-10-30 15:39:35,Ada saja musibah di negeri ini (:\n#PrayForJT610',netral
2018-10-30 15:39:21,Aspertina mengucapkan turut berduka cita atas musibah kecelakaan pesawat Lion Air JT-610 tujuan Jakarta - Pangka,positif
2018-10-30 15:39:13,"Keluarga besar Perum Pondok Gede Permai, @kel_jatirasa @kec_jatiasih @pemkotbekasi turut berduka cita atas terjadinya kecelakaan pesawat",positif
2018-10-30 15:39:05,"Mengenal lebih dekat BSG, satuan khusus bentukan Basarnas. Punya tugas penting, mencari korban pesawat Lion Air",netral
2018-10-30 15:38:57,"Duka mendalam untuk korban dan keluarga yang ditinggalkan atas tragedi Lion Air JT-610, 29 Oktober 2018.\nSegenap ",positif
2018-10-30 15:38:43,"Selain untuk Korban, Mari Kita Sisipkan Doa Buat Tim Pencari\nhttps://t.co/W3FZisduYb #PrayforJT610 #PrayForLionAirJT610 @SAR_NASIONAL'",positif
2018-10-30 15:38:41,Sulitnya Pencarian Badan Lion Air JT 610 Diduga karena Kecepatan Tinggi Saat Jatuh\n\n#PrayForJT610 ,positif
2018-10-30 15:38:35,@PartaiSocmed Apakah benar informasi ini mas? #PrayForJT610 #01ndonesiaMaju',netral
2018-10-30 15:38:29,"nggak hanya langit yang mendung hari ini,hati ini pun juga merasa mendung kala mendengar/melihat saudara2ku diluar",netral
2018-10-30 15:38:22,"mereka tidak jatuh, mereka justru terbang lebih tinggi.\n*al-fatihah\n\n#PrayForJT610'",positif
2018-10-30 15:38:03,Turut berduka utk seluruh korban musibah jatuhnya pesawat lion air JT610 smg proses pengevakuasian berjalan dgn baik,positif
2018-10-30 15:37:57,Turut bersimpati atas musibah penerbangan Lion Air #JT160. Semoga proses evakuasi berjalan lancar dan keluarga korban,positif
2018-10-30 15:37:54,"Kesalahan terbesar dari kehidupan seseorang adalah ketika ia tidak pernah mengambil keputusan dalam hal apapun""#PrayForJT610'",netral
2018-10-30 15:37:46,"Semoga para korban segera dapat dievakuasi, dan apabila telah dipanggil Tuhan semoga dpt dimakamkan dengan layak ",positif
2018-10-30 15:37:39,"Foto profil medsos lo pake kalimat tauhid, tapi kemaren ada bencana isi status lo julid. Gue cuma mau nanya lo ",negatif
2018-10-30 15:37:23,"Pidato pak @jokowi dihadapan keluarga korban jatuhnya pesawat lion. Pakdhe semakin membuat saya jatuh cinta,walau",netral
2018-10-30 15:37:16,Hutan Itu Indonesia turut berduka cita atas peristiwa jatuhnya pesawat Lion Air JT610.\n\nSemoga keluarga dan kerabat,positif
2018-10-30 15:37:03,Basarnas Berhasil Menemukan 26 Jenazah Korban Pesawat Lion Air JT 610\n\n#PrayForJT610 #PrayForLionAir,netral
2018-10-30 15:36:49,*Presiden Instruksikan Jajarannya Lakukan Operasi Pencarian Korban Musibah Jatuhnya Lion Air*\n\n#PrayForJT610,positif
2018-10-30 15:36:41,Basarnas Belum Memerlukan Bantuan dari Negara Asing Untuk Proses Evakuasi\n\n#PrayForJT610 #PrayForLionAir,netral
2018-10-30 15:36:28,Kesaksian Nelayan terhadap Jatuhnya Lion Air JT 610 #PrayForJT610 #PrayForLionAir,netral
2018-10-30 15:36:27,Segenap keluarga dan sivitas akademika Universitas Al Azhar Indonesia turut berduka cita atas musibah jatuhnya,positif
2018-10-30 15:36:14,"Pastinya bahagia,ketika masih punya kesempatan dengar suaramu meski via telpon,\nUntuk Mery,selamat jalan,kami semua",positif
2018-10-30 15:35:45,"Basarnas Bawa 33 Kantong Jenazah, Tidak Ada Jasad Utuh Ditemukan\n\n@lionairgroup\n@SAR_NASIONAL\n#inilahmojokerto",netral
2018-10-30 15:35:06,Saat KP Kutilang tiba di Tj Priok usai melakukan operasi pencarian korban JT 610. Ada 2 kantong berisi jenazah dan,netral
2018-10-30 15:35:01,Presiden Joko Widodo memohon doa dan dukungan rakyat Indonesia untuk dapat melakukan pertolongan dan penyelidikan,positif
2018-10-30 15:34:39,"Keluarga besar Sequis turut berduka atas jatuhnya pesawat Lion Air JT610. Doa kami untuk keluarga, kerabat penumpang",positif
2018-10-30 15:34:34,"Rencananya, malam ini Persib akan bertanding mengenakan pita hitam untuk mengenang tragedi jatuhnya pesawat Lion Air",positif
2018-10-30 15:34:05,Antusias warga di lokasi posko pencarian korban Lin Air JT 610 di Tanjung karawang.\n#jakartanewsinfo\n#PrayForJT610 ,netral
2018-10-30 15:33:15,Kami segenap management Louis Kienne Hotels turut berbelasungkawa atas bencana kecelakaan pesawat Loin JT610 yang,positif
2018-10-30 15:32:44,Seharian media terus mengabarkan perkembangan informasi dari jatuhnya Pesawat JT-610 di Tanjung Karawang. Semoga,netral
2018-10-30 15:32:42,Turut berduka cita sedalam-dalamnya \xf0\x9f\x99\x8f #PrayForJT610,positif
2018-10-30 15:32:13,Mari kita berdoa untuk para korban jatuhnya pesawat Lion Air JT-610.\n\n#PrayForJT610 #KRPI #SPPI #KNASN #FPPLI #FPPI,positif
2018-10-30 15:32:10,Kami turut berduka cita atas meninggalnya M. Lufi Nurramdhani. Semoga almarhum diterima di sisi-Nya dan keluarga,positif
2018-10-30 15:31:38,"Stasiun TV yg beda ini kok memang beda ya sudut pandang nya.Apa harus begini meletakkan judul seperti itu, kalian",negatif
2018-10-30 15:31:24,Mohon doa bagi rekan sejawat kami dari @halomigas bagian dari Keluarga @KementerianESDM yang turut serta dalam,positif
2018-10-30 15:31:22,@smartfrenworld Turut berduka cita \xf0\x9f\x98\xad\xf0\x9f\x99\x8f #PrayForJT610',positif
2018-10-30 15:31:18,Pemerintah terus berupaya maksimal dalam pencarian dan penanganan korban jatuhnya pesawat Lion Air JT-610,positif
2018-10-30 15:31:09,"Turut berdukacita yang sedalam-dalamnya atas terjadinya jatuhnya lion air jt610,Semoga keluarga korban diberikan",positif
2018-10-30 15:30:49,Segenap redaksi tim comico Indonesia turut berduka cita sedalam-dalamnya atas tragedi jatuhnya Pesawat Lion Air JT-610,positif
2018-10-30 15:30:37,"Proses Evakuasi, Fahira Idris: Sisipkan Doa Juga untuk Tim Pencari",positif
2018-10-30 15:30:23,Kami dari UKM (Unit Kegiatan Mahasiswa) PUSAKA (Pusat Kajian Pancasila) turut berduka cita atas jatuhnya pesawat ,positif
2018-10-30 15:30:16,"Doakan Dolar dan Seluruh Korban JT-610, PKB Sumut Gelar Salat Gaib #PrayForJT610",positif
2018-10-30 15:30:12,@Hary_Tanoe saya turut berduka cita #PrayforJT610,positif
2018-10-30 15:30:11,"Berusahalah semampumu, sekecil apapun itu Tuhan akan melihatnya #PrayForJT610 #PrayForLionAir #JT610'",netral
2018-10-30 15:30:04,lakukan upaya terbaik untuk menemukan korban #TragediJT610 #PrayForLionAirJT610 #PrayForJT610',positif
2018-10-30 15:29:48,Terkait peristiwa Lion Air JT 610. Jokowi instruksikan untuk terus melakukan operasi pencarian dan pertolongan,postif
2018-10-30 15:29:40,Presiden Jokowi menginstruksikan Kepala Basarnas dibantu TNI dan Polri untuk segera melakukan operasi pencarian dan,netral
2018-10-30 15:29:36,Trus lakukan upaya terbaik tuk melakukan pencarian korban pesawat jatuh. #TragediJT610 #PrayForJT610',positif
2018-10-30 15:29:01,Pemerintah lakukan upaya terbaik untuk menemukan dan menyelamatkan korban #TragediJT610 #PrayForJT610,positif
2018-10-30 15:29:00,Presiden jokowi perintahkan pencarian korban lion air tetap dilakukan malam hari sekalipun #TragediJT610,netral
2018-10-30 15:28:53,Semoga semua korban jatunya pesawat lion air bisa segera ditemukan #TragediJT610 #PrayForLionAirJT610 #PrayForJT610',positif
2018-10-30 15:28:48,Pemeritah terus melakukan operasi pencarian dan pertolongan secepatnya kepada korban #TragediJT610,positif
2018-10-30 15:28:45,"Sore ini Pak Jokowi mendatangi posko utama Basarnas di Jakarta International Container Terminal (JICT) 2, Pelabuhan",netral
2018-10-30 15:28:38,Pakpol @DivHumas_Polri @bareskrim2018 mohon ditindak akun in\n#PrayForJT610 \n#PrayForLionAir #Pray4JT610 @GunRomli,positif
2018-10-30 15:27:40,Presiden JOKOWI: Pencarian Korban JT-610 Dilakukan 24 Jam Non Stop #TragediJT610 #PrayForJT610 #PrayForLionAirJT610,netral
2018-10-30 15:27:38,Kami berdoa yang terbaik untuk kalian \xf0\x9f\x99\x8f\n\n#AyoTerusKerja\n#IndonesiaKuat\n#RekanJokowiDKI\n#lionair,positif
2018-10-30 15:27:19,Presiden Jokowi juga memerintahkan KNKT untuk melakukan penyelidikan atas peristiwa ini dan segera menyampaikan,netral
2018-10-30 15:26:52,Jokowi berdoa korban Lion Air jauth segera ditemukan #TragediJT610 #PrayForJT610',positif
2018-10-30 15:25:54,Pemerintah Fokus Pencarian Korban. Semoga segera diketemukan #TragediJT610 #PrayForLionAirJT610 #PrayForJT610,netral
2018-10-30 15:25:43,Presiden jokowi sudah perintahkan basarnas. TNI. Polri segera cari korban #TragediJT610 #PrayForJT610,netral
2018-10-30 15:25:23,trus memerintahkan agar pencarian korban dan badan pesawat Lion Air JT 610 dilakukan 24 jam #TragediJT610,netral
2018-10-30 15:25:08,"Negara ini tidak aneh. ""Masyarakat""-nya saja.\nKetika bencana terjadi masih ada saja yang mengait-ngaitkan dengan",negatif
2018-10-30 15:25:04,Presiden Joko Widodo menyampaikan upaya pencarian korban kecelakaan pesawat Lion Air JT-610 akan dilakukan 24 jam,netral
2018-10-30 15:24:51,Pemerintah masih fokus pada pencarian dan penyelamatan korban. semoga bisa cepat selesai #TragediJT610 #PrayForJT610 ,positif
2018-10-30 15:24:41,Kita berharap para keluarga korban bisa tenang menunggu tim SAR yang sekarang ini sedang bekerja keras di lokasi ke,positif
2018-10-30 15:24:29,Smoga korban peristiwa jatuhnya Lion Air JT 610 cepat diketemukan. #TragediJT610 #PrayForJT610,positif
2018-10-30 15:24:21,Pemerintah masih terus menyelidiki peristiwa jatuhnya pesawat Lion Air JT 610 tersebut #TragediJT610,netral
2018-10-30 15:24:10,Jokowi pastikan pemerintah terus cari badan pesawat-korban lion air #TragediJT610 #PrayForJT610 https://t.co/5zRwWRT9ZM',netral
2018-10-30 15:24:07,Pemerintah menyampaikan duka cita sedalam-dalamnya atas musibah jatuhnya Pesawat Lion Air. #TragediJT610 #PrayForLionAirJT610 #PrayForJT610',netral
2018-10-30 15:23:57,Indonesia sedang berduka \xf0\x9f\x98\xad\n#PrayForLionAir \n#prayforpalu \n#prayforlombok \n#PrayForJT610 \n#word #indonesia',netral
2018-10-30 15:23:51,Semoga semua korban jatunya pesawat lion air bisa segera ditemukan #TragediJT610 #PrayForLionAirJT610 #PrayForJT610',positif
2018-10-30 15:23:47,"Fahira Idris Imbau Masyarakat Doakan Korban Lion Air, baca @republikaonline https://t.co/rY5UvVse1u #PrayForLionAirJT610 #PrayForJT610'",netral
2018-10-30 15:23:46,Presiden telah menginstruksikan Kepala BNPP beserta TNI dan Polri untuk segera melakukan operasi pencarian dan ,netral
2018-10-30 15:23:42,Presiden jokowi sudah perintahkan basarnas. TNI. Polri segera cari korban #TragediJT610 #PrayForJT610 #PrayForLionAirJT610',netral
2018-10-30 15:23:39,Jokowi imbau basarnas untuk bantu TNI dan Polri segera melakukan operasi pencarian #TragediJT610 #PrayForLionAirJT610 #PrayForJT610',netral
2018-10-30 15:23:36,Semoga keluarga yang ditinggalkan diberi kekuatan. Doa kita tidak akan pernah terputus untuk kalian #PrayForJT610,positif
2018-10-30 15:23:27,Korban diduga banyak yang masih berada di dalam badan pesawat. Jokowi memastikan pemerintah bekerja keras di lokasi,netral
2018-10-30 15:23:16,Yang pemerintah kerjakan sejauh ini adalah kerja sekeras-kerasnya di lapangan. di lokasi. agar badan pesawat dan ,netral
2018-10-30 15:23:04,#sobatPEDE mengucapkan Turut berduka cita atas jatuhnya pesawat Lion Air JT610. Semoga segenap keluarga yang,positif
2018-10-30 15:22:50,Presiden Jokowi Instruksikan Pemerintah Fokus Terhadap Pencarian Korban #TragediJT610 #PrayForJT610',netral
2018-10-30 15:22:43,Perbedaan bukan halangan untuk mendoakan mereka yang ditinggalkan. #PrayForJT610,positif
2018-10-30 15:22:37,Presiden jokowi sudah perintahkan basarnas. TNI. Polri segera cari korban #TragediJT610 #PrayForJT610',netral
2018-10-30 15:22:19,SEMOGA TIDAK TERJADI LAGI\xf0\x9f\x99\x8f\n#PrayforJT610 #PrayForLionAir #Pray #prayforjt610lionair #PrayForIndonesia,netral
2018-10-30 15:22:04,pemerintah bekerja keras dan cepat menyelamatkan para korban #TragediJT610 #PrayForJT610',netral
2018-10-30 15:21:55,Segenap dewan redaksi #MuslimMudaIndonesia turut berduka cita atas kejadian yang menimpa Lion Air JT610,positif
2018-10-30 15:21:43,Jangan Sombong. \nHidup ini ada yg mengatur. \n\nTurut berdukacita bagi korban yang wafat/tewas. #PrayForJT610,netral
2018-10-30 15:21:31,"Semoga roh mereka yg meninggal dicucuri rahmat &amp; semoga Allah SWT melimpahkan kesabaran, kekuatan &amp; kemudahan untuk",positif
2018-10-30 15:21:19,Semoga kotak hitam #PrayForJT610 segera dapat ditemukan. Amin YRA,positif
2018-10-30 15:21:01,Basarnas dibantu TNI dan Polri untuk segera melakukan operasi pencarian dan pertolongan secepatnya kepada korban,netral
2018-10-30 15:20:42,They said : Indonesia is the most dangerous country in the world for flying.\nSemoga di kuatkan keluarga yg tertimpa,positif
2018-10-30 15:20:39,Pencarian Korban Lion Air JT 610 Digelar 24 Jam Tanpa Henti #TragediJT610 #PrayForJT610 #PrayForLionAirJT610',positif
2018-10-30 15:20:18,Pemerintah lakukan upaya terbaik untuk menemukan dan menyelamatkan korban #TragediJT610 #PrayForLionAirJT610 #PrayForJT610',positif
2018-10-30 15:19:37,Kita berharap para keluarga korban bisa tenang menunggu tim SAR yang sekarang ini sedang bekerja keras di lokasi ,netral
2018-10-30 15:18:25,Presiden Joko Widodo menemui keluarga korban kecelakaan pesawat Lion Air JT-610 rute Jakarta-Pangkal Pinang,netral
2018-10-30 15:18:20,Pemerintah terus fokus pada pencarian dan penyelamatan korban #TragediJT610 #PrayForLionAirJT610 #PrayForJT610,positif
2018-10-30 15:18:13,Jokowi juga memerintahkan KNKT segera menyelidiki peristiwa jatuhnya lion air JT 610 #TragediJT610 #PrayForJT610 #PrayForLionAirJT610',positif
2018-10-30 15:17:31,Presiden Joko Widodo menyampaikan upaya pencarian korban kecelakaan pesawat Lion Air JT-610 akan dilakukan 24 jam,positif
2018-10-30 15:16:52,Basarnas dibantu TNI dan Polri untuk segera melakukan operasi pencarian dan pertolongan secepatnya kepada korban.,positif
2018-10-30 15:16:47,Presiden Instruksikan Jajarannya Lakukan Operasi Pencarian Korban Musibah Jatuhnya Lion Air. #TragediJT610,positif
2018-10-30 15:16:36,Smoga korban peristiwa jatuhnya Lion Air JT 610 cepat diketemukan. #TragediJT610 #PrayForJT610 #PrayForLionAirJT610',positif
2018-10-30 15:16:25,Pemeritah terus melakukan operasi pencarian dan pertolongan secepatnya kepada korban #TragediJT610 #PrayForLionAirJT610 #PrayForJT610',netral
